,dataset,label,count
145,NH_Primates,rh.aparc.annot.p,1
146,NH_Primates,rh.mFus,2
147,NH_Primates,rh.pFus,2
148,NH_Primates,rhMFS,1
149,NH_Primates,lh.CoS,33
150,NH_Primates,lh.CoSfs,34
151,NH_Primates,lh.MFS,34
152,NH_Primates,lh.MFSfs,34
153,NH_Primates,lh.OTS,33
154,NH_Primates,lh.OTSfs,34
155,NH_Primates,lh.PFC_PROB_maps,30
156,NH_Primates,lh.lobes,30
157,NH_Primates,rh.CoS,33
158,NH_Primates,rh.CoSfs,35
159,NH_Primates,rh.MFS,33
160,NH_Primates,rh.MFSfs,34
161,NH_Primates,rh.OTS,33
162,NH_Primates,rh.OTS.labelrh.CoS,1
163,NH_Primates,rh.OTSfs,35
164,NH_Primates,rh.PFC_PROB_maps,30
165,NH_Primates,rh.lobes,30
166,NH_Primates,lh.cs,28
167,NH_Primates,lh.ds,5
168,NH_Primates,lh.fo,5
169,NH_Primates,lh.fps,4
170,NH_Primates,lh.ifs,29
171,NH_Primates,lh.infs-h,4
172,NH_Primates,lh.infs-v,4
173,NH_Primates,lh.iprs,8
174,NH_Primates,lh.lfms,1
175,NH_Primates,lh.mfms,5
176,NH_Primates,lh.pmfs-a,27
177,NH_Primates,lh.pmfs-i,28
178,NH_Primates,lh.pmfs-p,26
179,NH_Primates,lh.sfpams,2
180,NH_Primates,lh.sfs-a,29
181,NH_Primates,lh.sfs-p,29
182,NH_Primates,lh.sprs,8
183,NH_Primates,lh.ts,4
184,NH_Primates,rh.cs,29
185,NH_Primates,rh.ds,5
186,NH_Primates,rh.fo,5
187,NH_Primates,rh.fps,3
188,NH_Primates,rh.ifms,5
189,NH_Primates,rh.ifs,29
190,NH_Primates,rh.infs-h,4
191,NH_Primates,rh.infs-v,4
192,NH_Primates,rh.iprs,5
193,NH_Primates,rh.mfms,5
194,NH_Primates,rh.pmfs-a,25
195,NH_Primates,rh.pmfs-i,28
196,NH_Primates,rh.pmfs-p,25
197,NH_Primates,rh.sfpams,1
198,NH_Primates,rh.sfs-a,29
199,NH_Primates,rh.sfs-p,29
200,NH_Primates,rh.sprs,5
201,NH_Primates,rh.ts,5
202,NH_Primates,lh.DLPFC_manual,29
203,NH_Primates,rh.DLPFC_manual,29
204,NH_Primates,rh.pmfs,29
205,NH_Primates,lh.pmfs,28
206,NH_Primates,lh.DLPFC_supp_fig,29
207,NH_Primates,rh.DLPFC_supp_fig,29
208,NH_Primates,lh.smgs,29
209,NH_Primates,lh.csts-1,29
210,NH_Primates,lh.csts-2,29
211,NH_Primates,lh.csts-3,29
212,NH_Primates,lh.sts,29
213,NH_Primates,lh.slos-v,24
214,NH_Primates,rh.sts,29
215,NH_Primates,rh.csts-3,29
216,NH_Primates,rh.csts-2,29
217,NH_Primates,rh.csts-1,28
218,NH_Primates,rh.smgs,28
219,NH_Primates,rh.slos-v,25
220,NH_Primates,rh.aipsj,27
221,NH_Primates,rh.DLPC_annot,29
222,NH_Primates,lh.DLPC_annot,29
223,NH_Primates,lh.chimp_LPC_annot,29
224,NH_Primates,rh.chimp_LPC_annot,29
225,NH_Primates,lh.ifms,4
226,NH_Primates,ifsa,1
227,NH_Primates,.xdebug_tksurfer,5
228,NH_Primates,surfer,5
229,NH_Primates,manual_label,7
230,NH_Primates,lh.pl,25
231,NH_Primates,lh.acsfs,2
232,NH_Primates,lh.pmfsp,1
233,NH_Primates,lh.aipsj,27
234,NH_Primates,rh.acsfs,1
235,NH_Primates,lh.label.stats,2
236,NH_Primates,rh.pl,25
237,NH_Primates,lh_CoS,1
238,NH_Primates,lh.central,1
239,NH_Primates,lh.infs_h,1
240,NH_Primates,lh.infs_v,1
241,NH_Primates,lh.pmfs_a,1
242,NH_Primates,lh.pmfs_i,1
243,NH_Primates,lh.pmfs_p,1
244,NH_Primates,lh.sfs_a,1
245,NH_Primates,lh.sfs_p,2
246,NH_Primates,rh.central,1
247,NH_Primates,rh.infs_h,1
248,NH_Primates,rh.infs_v,1
249,NH_Primates,rh.pmfs_p,1
250,NH_Primates,rh.sfs_a,1
251,NH_Primates,rh.sfs_p,1
252,NH_Primates,lh.ips,1
253,NH_Primates,sfs-a,1
254,NH_Primates,lh.ctc,1
255,NH_Primates,lh.slos-d,5
256,NH_Primates,lh.prcus3,4
257,NH_Primates,lh.PRCUS3,4
258,NH_Primates,lh.imfs-h,2
259,NH_Primates,lh.imfs-v,2
260,NH_Primates,rh.cih,1
261,NH_Primates,rh.slos-d,6
262,NH_Primates,rh.prcus3,3
263,NH_Primates,rh.PRCUS3,3
264,NH_Primates,lh.check,1
265,NH_Primates,prob2label,2
266,NH_Primates,rh.3,3
267,NH_Primates,rh.ICGSP,3
268,NH_Primates,rh.labelb,1
269,NH_Primates,rh.ifsa,1
270,NH_Primates,lh.pimfs,2
271,NH_Primates,rh.pimfs,2
272,NH_Primates,rh.prcus1,3
273,NH_Primates,rh.PRCUS1,3
274,NH_Primates,rh.imfs-h,1
275,NH_Primates,rh.imfs-v,1
276,NH_Primates,rh.pifms,1
277,NH_Primates,predicted_labels,1
278,NH_Primates,rh,1
279,NH_Primates,MPM_lh.FG1,1
280,NH_Primates,MPM_lh.FG2,1
281,NH_Primates,MPM_lh.FG3,1
282,NH_Primates,MPM_lh.FG4,1
283,NH_Primates,MPM_lh.hOc1,1
284,NH_Primates,MPM_lh.hOc2,1
285,NH_Primates,MPM_lh.hOc3v,1
286,NH_Primates,MPM_lh.hOc4v,1
287,NH_Primates,MPM_rh.FG1,1
288,NH_Primates,MPM_rh.FG2,1
289,NH_Primates,MPM_rh.FG3,1
290,NH_Primates,MPM_rh.FG4,1
291,NH_Primates,MPM_rh.hOc1,1
292,NH_Primates,MPM_rh.hOc2,1
293,NH_Primates,MPM_rh.hOc3v,1
294,NH_Primates,MPM_rh.hOc4v,1
295,NH_Primates,Yeo_Brainmap_fsaverage_README,1
296,NH_Primates,avg_LArc13-Jan-2015,1
297,NH_Primates,avg_LVOF04-Feb-2014,1
298,NH_Primates,avg_LpArc13-Jan-2015,1
299,NH_Primates,avg_RArc13-Jan-2015,1
300,NH_Primates,avg_RVOF04-Feb-2014,1
301,NH_Primates,avg_RpArc13-Jan-2015,1
302,NH_Primates,error,1
303,NH_Primates,fsaverage5.lh.mesulam,1
304,NH_Primates,fsaverage5.rh.mesulam,1
305,NH_Primates,fsaverage7.lh.economo7,1
306,NH_Primates,fsaverage7.rh.economo7,1
307,NH_Primates,hybrid_julich_atlas_v2_resliced_lh,1
308,NH_Primates,hybrid_julich_atlas_v2_resliced_rh,1
309,NH_Primates,lh.BA1_exvivo,1
310,NH_Primates,lh.BA1_exvivo.thresh,1
311,NH_Primates,lh.BA2_exvivo,1
312,NH_Primates,lh.BA2_exvivo.thresh,1
313,NH_Primates,lh.BA3a_exvivo,1
314,NH_Primates,lh.BA3a_exvivo.thresh,1
315,NH_Primates,lh.BA3b_exvivo,1
316,NH_Primates,lh.BA3b_exvivo.thresh,1
317,NH_Primates,lh.BA44_exvivo,1
318,NH_Primates,lh.BA44_exvivo.thresh,1
319,NH_Primates,lh.BA45_exvivo,1
320,NH_Primates,lh.BA45_exvivo.thresh,1
321,NH_Primates,lh.BA4a_exvivo,1
322,NH_Primates,lh.BA4a_exvivo.thresh,1
323,NH_Primates,lh.BA4p_exvivo,1
324,NH_Primates,lh.BA4p_exvivo.thresh,1
325,NH_Primates,lh.BA6_exvivo,1
326,NH_Primates,lh.BA6_exvivo.thresh,1
327,NH_Primates,lh.BN_Atlas,1
328,NH_Primates,lh.MPM_mFus,1
329,NH_Primates,lh.MPM_pFus,1
330,NH_Primates,lh.MT_exvivo,1
331,NH_Primates,lh.MT_exvivo.thresh,1
332,NH_Primates,lh.PALS_B12.labels,1
333,NH_Primates,lh.PALS_B12_Brodmann,1
334,NH_Primates,lh.PALS_B12_Lobes,1
335,NH_Primates,lh.PALS_B12_OrbitoFrontal,1
336,NH_Primates,lh.PALS_B12_Visuotopic,1
337,NH_Primates,lh.Rosenke_vcAtlas,1
338,NH_Primates,lh.V1_exvivo,1
339,NH_Primates,lh.V1_exvivo.thresh,1
340,NH_Primates,lh.V2_exvivo,1
341,NH_Primates,lh.V2_exvivo.thresh,1
342,NH_Primates,lh.Yeo2011_17NetworksConfidence_N1000,1
343,NH_Primates,lh.Yeo2011_17Networks_N1000,1
344,NH_Primates,lh.Yeo2011_7NetworksConfidence_N1000,1
345,NH_Primates,lh.Yeo2011_7Networks_N1000,1
346,NH_Primates,lh.Yeo_Brainmap_10Comp_PrActGivenComp,1
347,NH_Primates,lh.Yeo_Brainmap_10to14Comp_Flexibility,1
348,NH_Primates,lh.Yeo_Brainmap_10to14Comp_Specialization,1
349,NH_Primates,lh.Yeo_Brainmap_10to14Comp_SpecializationROI,1
350,NH_Primates,lh.Yeo_Brainmap_10to14Comp_TopSpecializationComp,1
351,NH_Primates,lh.Yeo_Brainmap_11Comp_PrActGivenComp,1
352,NH_Primates,lh.Yeo_Brainmap_12Comp_PrActGivenComp,1
353,NH_Primates,lh.Yeo_Brainmap_13Comp_PrActGivenComp,1
354,NH_Primates,lh.Yeo_Brainmap_14Comp_PrActGivenComp,1
355,NH_Primates,lh.aparc.a2005s,1
356,NH_Primates,lh.entorhinal_exvivo.thresh,1
357,NH_Primates,lh.lateralVTC,1
358,NH_Primates,lh.oasis.chubs,1
359,NH_Primates,lh.oasis.chubs.ifc,1
360,NH_Primates,lh.oasis.chubs.ipc,1
361,NH_Primates,lh.oasis.chubs.ips,1
362,NH_Primates,lh.oasis.chubs.lateraltemporal,1
363,NH_Primates,lh.oasis.chubs.medialpfc,1
364,NH_Primates,lh.oasis.chubs.mtl,1
365,NH_Primates,lh.oasis.chubs.retrosplenial,1
366,NH_Primates,lh.oasis.chubs.tp,1
367,NH_Primates,lh.perirhinal_exvivo,1
368,NH_Primates,lh.perirhinal_exvivo.thresh,1
369,NH_Primates,rh.BA1_exvivo,1
370,NH_Primates,rh.BA1_exvivo.thresh,1
371,NH_Primates,rh.BA2_exvivo,1
372,NH_Primates,rh.BA2_exvivo.thresh,1
373,NH_Primates,rh.BA3a_exvivo,1
374,NH_Primates,rh.BA3a_exvivo.thresh,1
375,NH_Primates,rh.BA3b_exvivo,1
376,NH_Primates,rh.BA3b_exvivo.thresh,1
377,NH_Primates,rh.BA44_exvivo,1
378,NH_Primates,rh.BA44_exvivo.thresh,1
379,NH_Primates,rh.BA45_exvivo,1
380,NH_Primates,rh.BA45_exvivo.thresh,1
381,NH_Primates,rh.BA4a_exvivo,1
382,NH_Primates,rh.BA4a_exvivo.thresh,1
383,NH_Primates,rh.BA4p_exvivo,1
384,NH_Primates,rh.BA4p_exvivo.thresh,1
385,NH_Primates,rh.BA6_exvivo,1
386,NH_Primates,rh.BA6_exvivo.thresh,1
387,NH_Primates,rh.BN_Atlas,1
388,NH_Primates,rh.FFA2,1
389,NH_Primates,rh.MPM_mFus,1
390,NH_Primates,rh.MPM_pFus,1
391,NH_Primates,rh.MT_exvivo,1
392,NH_Primates,rh.MT_exvivo.thresh,1
393,NH_Primates,rh.OTS_tp3,1
394,NH_Primates,rh.PALS_B12.labels,1
395,NH_Primates,rh.PALS_B12_Brodmann,1
396,NH_Primates,rh.PALS_B12_Lobes,1
397,NH_Primates,rh.PALS_B12_OrbitoFrontal,1
398,NH_Primates,rh.PALS_B12_Visuotopic,1
399,NH_Primates,rh.PPA_tp3,1
400,NH_Primates,rh.Rosenke_vcAtlas,1
401,NH_Primates,rh.V1_exvivo,1
402,NH_Primates,rh.V1_exvivo.thresh,1
403,NH_Primates,rh.V2_exvivo,1
404,NH_Primates,rh.V2_exvivo.thresh,1
405,NH_Primates,rh.VWFA1_tp3,1
406,NH_Primates,rh.Yeo2011_17NetworksConfidence_N1000,1
407,NH_Primates,rh.Yeo2011_17Networks_N1000,1
408,NH_Primates,rh.Yeo2011_7NetworksConfidence_N1000,1
409,NH_Primates,rh.Yeo2011_7Networks_N1000,1
410,NH_Primates,rh.Yeo_Brainmap_10Comp_PrActGivenComp,1
411,NH_Primates,rh.Yeo_Brainmap_10to14Comp_Flexibility,1
412,NH_Primates,rh.Yeo_Brainmap_10to14Comp_Specialization,1
413,NH_Primates,rh.Yeo_Brainmap_10to14Comp_SpecializationROI,1
414,NH_Primates,rh.Yeo_Brainmap_10to14Comp_TopSpecializationComp,1
415,NH_Primates,rh.Yeo_Brainmap_11Comp_PrActGivenComp,1
416,NH_Primates,rh.Yeo_Brainmap_12Comp_PrActGivenComp,1
417,NH_Primates,rh.Yeo_Brainmap_13Comp_PrActGivenComp,1
418,NH_Primates,rh.Yeo_Brainmap_14Comp_PrActGivenComp,1
419,NH_Primates,rh.aparc.a2005s,1
420,NH_Primates,rh.entorhinal_exvivo.thresh,1
421,NH_Primates,rh.lateralVTC,1
422,NH_Primates,rh.mFus_tp3,1
423,NH_Primates,rh.oasis.chubs,1
424,NH_Primates,rh.oasis.chubs.ifc,1
425,NH_Primates,rh.oasis.chubs.ipc,1
426,NH_Primates,rh.oasis.chubs.ips,1
427,NH_Primates,rh.oasis.chubs.lateraltemporal,1
428,NH_Primates,rh.oasis.chubs.medialpfc,1
429,NH_Primates,rh.oasis.chubs.mtl,1
430,NH_Primates,rh.oasis.chubs.retrosplenial,1
431,NH_Primates,rh.oasis.chubs.tp,1
432,NH_Primates,rh.pFus_tp3,1
433,NH_Primates,rh.perirhinal_exvivo,1
434,NH_Primates,rh.perirhinal_exvivo.thresh,1
435,NH_Primates,WeinerCC_fROIs_MPM,1
436,NH_Primates,entireWangAtlas,1
437,NH_Primates,BA.thresh,1
438,NH_Primates,aparc.annot.DKTatlas40,1
439,NH_Primates,lh.BA.thresh,1
440,NH_Primates,lh.BA1.thresh,1
441,NH_Primates,lh.BA2.thresh,1
442,NH_Primates,lh.BA3a.thresh,1
443,NH_Primates,lh.BA3b.thresh,1
444,NH_Primates,lh.BA44.thresh,1
445,NH_Primates,lh.BA45.thresh,1
446,NH_Primates,lh.BA4a.thresh,1
447,NH_Primates,lh.BA4p.thresh,1
448,NH_Primates,lh.BA6.thresh,1
449,NH_Primates,lh.MT.thresh,1
450,NH_Primates,lh.V1.thresh,1
451,NH_Primates,lh.V2.thresh,1
452,NH_Primates,lh.aparc.DKTatlas40,1
453,NH_Primates,lh.perirhinal,1
454,NH_Primates,rh.BA.thresh,1
455,NH_Primates,rh.BA1.thresh,1
456,NH_Primates,rh.BA2.thresh,1
457,NH_Primates,rh.BA3a.thresh,1
458,NH_Primates,rh.BA3b.thresh,1
459,NH_Primates,rh.BA44.thresh,1
460,NH_Primates,rh.BA45.thresh,1
461,NH_Primates,rh.BA4a.thresh,1
462,NH_Primates,rh.BA4p.thresh,1
463,NH_Primates,rh.BA6.thresh,1
464,NH_Primates,rh.MT.thresh,1
465,NH_Primates,rh.V1.thresh,1
466,NH_Primates,rh.V2.thresh,1
467,NH_Primates,rh.aparc.DKTatlas40,1
468,NH_Primates,rh.perirhinal,1
